"FUA","month","days","monthlyE","dailyE","meanDailyE","sdDailyE","cvDailyE"
"LT502L0","Jun","30","15308.2636798076","526.435669220693","0.100407337253613","7.27035100435066","7240.85629916358"
"LT502L0","Jul","31","15381.7607488891","511.89984153423","0.097634911602943","7.06960364756658","7240.85629975977"
"LT502L0","Aug","31","15031.1894598226","500.23287986417","0.0954096661957218","6.90847682524357","7240.85629968732"
"LT502L0","Sep","30","15303.6484471024","526.276916836566","0.100377058332361","7.26815855038147","7240.8562983742"
"LT502L0","Oct","31","16807.4785326137","559.347229571067","0.106684575542832","7.72487680463646","7240.85629560862"
"LT502L0","Nov","30","16875.7187695183","580.338806825172","0.110688309522253","8.01478142737921","7240.85629455558"
"LT502L0","Dec","31","18962.4316711824","631.063294474615","0.120363016302616","8.71531303831509","7240.85629127398"
"LU001L1","Jan","31","192974.57637355","6530.9923425527","0.0456291559019136","10.832461102581","23740.2180436275"
"LU001L1","Feb","29","201480.160628368","7283.98968789958","0.0508900154256182","12.2606949358095","24092.5353102515"
"LU001L1","Mar","31","191913.823386031","6495.68623947976","0.045382487769889","10.7531979109667","23694.5977168343"
"LU001L1","Apr","30","189066.152088577","6614.27872808017","0.0462110410535741","10.8947970022196","23576.1773676314"
"LU001L1","May","31","181807.863589488","6159.3615415519","0.0430327358071703","10.0179194075583","23279.7641601236"
"LU001L1","Jun","30","181301.285618197","6347.25285210957","0.0443454493202748","10.3144791406633","23259.3857966561"
"LU001L1","Jul","31","180071.925283927","6101.59028100063","0.0426291135525294","9.89432900993637","23210.2621550978"
"LU001L1","Aug","31","172821.145647265","5860.28599140448","0.0409432271707548","9.38683101141209","22926.4561199928"
"LU001L1","Sep","30","164614.110492664","5773.39696400201","0.0403361719531762","9.12730486168663","22628.0889328863"
"LU001L1","Oct","31","184881.02825992","6261.63258556997","0.0437472583738785","10.2383768468162","23403.4708171097"
"LU001L1","Nov","30","185623.225898204","6495.88045237315","0.0453838446495064","10.6356898780357","23434.9688973549"
"LU001L1","Dec","31","188616.359730391","6385.95040452846","0.0446158120093931","10.5112888094983","23559.5595733758"
"LV001L0","Jan","31","255587.711604554","8506.30891704979","0.561287292448023","42.8472692769593","7633.75010506355"
"LV001L0","Feb","29","284184.092032839","10110.2597910102","0.667123707753892","50.9365774179899","7635.25217676432"
"LV001L0","Mar","31","228672.13856083","7610.54780478093","0.502180653565221","38.3175683330998","7630.23586453699"
"LV001L0","Apr","30","155215.012485296","5338.10713991773","0.352234057401368","26.839489458757","7619.78828985682"
"LV001L0","May","31","155449.738568686","5173.72106728693","0.341387071414512","26.012737241262","7619.71949713274"
"LV001L0","Jun","30","165261.857862662","5683.60744810915","0.375031834253325","28.5832256480857","7621.54650284391"
"LV001L0","Jul","31","177857.856251177","5919.45798208503","0.390594390107887","29.7780851366733","7623.78720504619"
"LV001L0","Aug","31","182980.147328807","6089.92289119379","0.40184248704677","30.6372551396655","7624.19508320922"
"LV001L0","Sep","30","173417.18927741","5964.05728610609","0.39353726731152","29.9973527566332","7622.49353449099"
"LV001L0","Oct","31","201190.80620334","6695.95724027834","0.441831556600352","33.6922116374362","7625.57837576813"
"LV001L0","Nov","30","170297.374074092","5856.77607912177","0.386458335804802","29.4583097932876","7622.63536946111"
"LV001L0","Dec","31","277422.004841493","9232.94020110203","0.609233929468956","46.5122117840424","7634.54061473318"
"LV002L1","Jan","31","4.85369151490145e-05","1.62937390006773e-06","9.65440481168296e-12","7.42317092045378e-11","768.889544746547"
"LV002L1","Feb","29","5.23216707852503e-05","1.87589625793641e-06","1.11151049234841e-11","8.45646921673819e-11","760.808762036182"
"LV002L1","Mar","31","4.44038187623719e-05","1.4920394346636e-06","8.84066738557564e-12","6.90053624067304e-11","780.544719048236"
"LV002L1","Apr","30","3.87803101522194e-05","1.34923416935386e-06","7.99451424633441e-12","6.62415965771342e-11","828.58813601473"
"LV002L1","May","31","3.34649762128544e-05","1.12954140270453e-06","6.69278546367559e-12","6.11494492621377e-11","913.662175397974"
"LV002L1","Jun","30","3.13587832703259e-05","1.09506389035793e-06","6.48849849118878e-12","6.25207379496256e-11","963.562494998299"
"LV002L1","Jul","31","2.97491989399859e-05","1.00662678482358e-06","5.96448885953418e-12","6.02548048377458e-11","1010.22579229784"
"LV002L1","Aug","31","2.9490979655656e-05","9.9839589894445e-07","5.91571901963886e-12","6.02724392148026e-11","1018.85229867598"
"LV002L1","Sep","30","3.21872180215582e-05","1.12385578987044e-06","6.65909693589172e-12","6.29011015259423e-11","944.589065627098"
"LV002L1","Oct","31","3.86077898204191e-05","1.30027434893286e-06","7.70441635914478e-12","6.41862371599457e-11","833.109662924171"
"LV002L1","Nov","30","4.10037317867765e-05","1.42554395200395e-06","8.44666677729426e-12","6.81955378688804e-11","807.366262538009"
"LV002L1","Dec","31","4.9615397882494e-05","1.66524402288922e-06","9.86694331272867e-12","7.56586657752916e-11","766.789302191384"
"LV003L1","Jan","31","4.97943903744474e-05","1.65441623566762e-06","1.58500870449766e-11","1.01395460942133e-10","639.715483292995"
"LV003L1","Feb","29","5.61696265287757e-05","1.99460475541729e-06","1.91092533499774e-11","1.26077163990379e-10","659.770225876087"
"LV003L1","Mar","31","4.24043113187302e-05","1.40894593083035e-06","1.34983658669881e-11","8.12139776632196e-11","601.657848538823"
"LV003L1","Apr","30","3.29177348009768e-05","1.130815257449e-06","1.08337429698407e-11","6.01367697121759e-11","555.087654189197"
"LV003L1","May","31","2.39240064582127e-05","7.96025869016256e-07","7.62630288675171e-12","3.93999826558924e-11","516.632806760632"
"LV003L1","Jun","30","2.03626542162958e-05","7.00500929328672e-07","6.71112895629075e-12","3.5119495838975e-11","523.302354457894"
"LV003L1","Jul","31","1.78545150793685e-05","5.94941179925973e-07","5.69981682068207e-12","3.16289573725512e-11","554.911822039332"
"LV003L1","Aug","31","1.77138082902077e-05","5.90592893172698e-07","5.65815818481397e-12","3.18255904809711e-11","562.472618146102"
"LV003L1","Sep","30","2.21270845091682e-05","7.6138360975093e-07","7.2944137206807e-12","3.84099624907547e-11","526.566821701613"
"LV003L1","Oct","31","3.2783092127496e-05","1.09013376721112e-06","1.04439951255628e-11","5.83957666418772e-11","559.132457836437"
"LV003L1","Nov","30","3.67820046596444e-05","1.26341310682159e-06","1.21040928426368e-11","6.99746045697113e-11","578.106971579274"
"LV003L1","Dec","31","5.16456533866158e-05","1.71593183773616e-06","1.64394354969502e-11","1.06308907878495e-10","646.670062960603"
"LV501L1","Jan","31","6.09556433081559e-05","2.02853548567454e-06","1.53077377670377e-11","1.0098684451932e-10","659.711095500834"
"LV501L1","Feb","29","6.91193580841445e-05","2.45803326825271e-06","1.85488146294642e-11","1.25354453832803e-10","675.808434861823"
"LV501L1","Mar","31","5.13078589525451e-05","1.70814895986426e-06","1.28900364471295e-11","8.12123765432343e-11","630.039929493913"
"LV501L1","Apr","30","3.91918808337958e-05","1.34973773681398e-06","1.0185393095331e-11","6.0741653494322e-11","596.360424441211"
"LV501L1","May","31","2.76847683530986e-05","9.24403622072633e-07","6.97573610987747e-12","4.07333077542717e-11","583.928450168784"
"LV501L1","Jun","30","2.31298999932466e-05","7.99057637591851e-07","6.02985003880144e-12","3.68244120628004e-11","610.701954871834"
"LV501L1","Jul","31","2.00372413058824e-05","6.70862927860567e-07","5.06246691262681e-12","3.34336272129508e-11","660.421644032095"
"LV501L1","Aug","31","2.0018768988918e-05","6.70517879750286e-07","5.05986311001823e-12","3.36089548437835e-11","664.226563308398"
"LV501L1","Sep","30","2.55864897382881e-05","8.83625136103376e-07","6.66801343301898e-12","3.99065811701351e-11","598.47781608423"
"LV501L1","Oct","31","3.91332879479551e-05","1.30448976733872e-06","9.84394279480158e-12","5.89924181465578e-11","599.276320233298"
"LV501L1","Nov","30","4.42025806575041e-05","1.52166428942477e-06","1.1482785525063e-11","7.03075801208884e-11","612.286800684651"
"LV501L1","Dec","31","6.33634214542654e-05","2.10853078135094e-06","1.59113983968166e-11","1.05824526665862e-10","665.086273542336"
"ME001L1","Jan","31","5336.72139300976","175.058443683082","0.00391209537148213","0.736784074986096","18833.4896014296"
"ME001L1","Feb","29","5295.38545724487","185.706148865132","0.00415004355200528","0.780918393685134","18817.113215783"
"ME001L1","Mar","31","5225.11005933609","171.336260271315","0.00382891437095098","0.719345762543661","18787.1990034867"
"ME001L1","Apr","30","5192.87421617188","175.878862710767","0.00393042957698146","0.737850651849496","18772.7737489743"
"ME001L1","May","31","5122.63593455709","167.963960954632","0.00375355235886814","0.703553420417485","18743.6687476937"
"ME001L1","Jun","30","5134.20771187848","173.980089504125","0.00388799699437125","0.728959171928743","18748.9643892234"
"ME001L1","Jul","31","5157.98114930395","169.189379042268","0.00378093722718932","0.709291230465104","18759.6669250279"
"ME001L1","Aug","31","5114.14032896282","167.765535657566","0.00374911807583726","0.702624413091832","18741.0585337438"
"ME001L1","Sep","30","5151.15741888083","174.540941553951","0.0039005305612307","0.731585286801239","18756.0454998822"
"ME001L1","Oct","31","5278.14960645327","173.052019427009","0.00386725707131064","0.727383098447474","18808.7599307423"
"ME001L1","Nov","30","5219.39716761521","176.857195306623","0.00395229273501884","0.74243273301788","18784.8619217812"
"ME001L1","Dec","31","5291.09151004284","173.527727735536","0.00387788789969464","0.729611802556876","18814.6697746041"
"MK001L1","Jan","31","66393.7670924458","2274.90111574306","0.0170182766711781","3.67568330660616","21598.4460567106"
"MK001L1","Feb","29","66394.4301691601","2431.81454496168","0.0181921281996625","3.9291994139358","21598.3494114157"
"MK001L1","Mar","31","65396.760213616","2241.72109112558","0.0167700606784086","3.64773981103877","21751.5003731337"
"MK001L1","Apr","30","64651.0990595974","2290.80263727198","0.0171372341462961","3.74906728098777","21876.7348860555"
"MK001L1","May","31","64850.7201490831","2223.54909320965","0.0166341180275121","3.63327010298444","21842.2768010614"
"MK001L1","Jun","30","65101.1039380699","2306.27785684966","0.0172530025049723","3.76115887462657","21800.0250886338"
"MK001L1","Jul","31","65548.5238595455","2246.77168840893","0.0168078436226112","3.65186693537262","21727.1591607376"
"MK001L1","Aug","31","65469.6576483836","2244.14708513023","0.0167882092638077","3.64971655466175","21739.7609078526"
"MK001L1","Sep","30","65068.3793284749","2305.1524906314","0.0172445837682077","3.7602653972801","21805.4865679772"
"MK001L1","Oct","31","65435.737727271","2243.0182704578","0.0167797647295495","3.6487954708127","21745.2123413095"
"MK001L1","Nov","30","65397.6010246585","2316.47402440027","0.0173292788754752","3.76935462387093","21751.3645602727"
"MK001L1","Dec","31","65912.5131732691","2258.88512410273","0.0168984628581678","3.66195113728536","21670.3209517981"
"MK003L1","Jan","31","495299.37110863","16483.3953862293","0.272299788321097","59.7309804821414","21935.7425323102"
"MK003L1","Feb","29","495324.933607991","17621.0924077247","0.29109413565475","63.853660005534","21935.7424916547"
"MK003L1","Mar","31","456873.382824844","15204.5927738403","0.251174427162261","55.0969757354849","21935.7425666155"
"MK003L1","Apr","30","428134.617198616","14723.1153568194","0.243220592672207","53.3522433313419","21935.7426709529"
"MK003L1","May","31","435828.320323311","14504.2193607035","0.239604509213061","52.5590285090064","21935.742645924"
"MK003L1","Jun","30","445478.402354576","15319.5496829813","0.253073474129932","55.5135452247848","21935.74234346"
"MK003L1","Jul","31","462722.496104381","15399.2489017133","0.254390076679441","55.8023522788441","21935.7425443765"
"MK003L1","Aug","31","459682.921885497","15298.0915530761","0.252718993509038","55.4357870328309","21935.742249958"
"MK003L1","Sep","30","444217.140635695","15276.1778568051","0.25235698709494","55.3563792992399","21935.7426701303"
"MK003L1","Oct","31","458375.632823341","15254.5870364857","0.252000314475926","55.2781406576388","21935.7427281781"
"MK003L1","Nov","30","456905.800793062","15712.5272220776","0.259565322332534","56.9375808367171","21935.7425425933"
"MK003L1","Dec","31","476751.140639238","15866.1174321063","0.262102577594513","57.4941463230318","21935.7424298125"
"MK004L1","Jan","31","3.17122450463783e-05","1.05049046036962e-06","2.62294746659082e-11","7.20194896788449e-11","274.574655406471"
"MK004L1","Feb","29","2.91204014462817e-05","1.03099261455112e-06","2.57426370674438e-11","6.95934267663467e-11","270.343036667211"
"MK004L1","Mar","31","1.96262264915998e-05","6.49213916165245e-07","1.62100852975092e-11","3.94124411720848e-11","243.135310201858"
"MK004L1","Apr","30","1.36425732503139e-05","4.65557592037148e-07","1.16244092893171e-11","2.44900398148146e-11","210.677714499619"
"MK004L1","May","31","1.24444111401795e-05","4.1077809244012e-07","1.0256631521601e-11","2.07626012889443e-11","202.430995451257"
"MK004L1","Jun","30","1.24291963079998e-05","4.23933575737867e-07","1.05851080084361e-11","2.13986156756922e-11","202.157745189165"
"MK004L1","Jul","31","1.23359339674013e-05","4.07228490187001e-07","1.01680022518602e-11","2.06920004676761e-11","203.50113970412"
"MK004L1","Aug","31","1.22865363774891e-05","4.05640985758497e-07","1.01283641887265e-11","2.07218842459855e-11","204.592606070092"
"MK004L1","Sep","30","1.23798740231497e-05","4.22293623452596e-07","1.05441603858326e-11","2.14244024890497e-11","203.187372963674"
"MK004L1","Oct","31","1.24632040434808e-05","4.11393842064572e-07","1.02720060440592e-11","2.07807856908322e-11","202.305037610942"
"MK004L1","Nov","30","1.70110829131719e-05","5.81130666987674e-07","1.45101290134251e-11","3.35244554102863e-11","231.04174593671"
"MK004L1","Dec","31","2.80576293174959e-05","9.29103220769962e-07","2.31985822913848e-11","6.19244104397025e-11","266.931873947742"
"MK005L1","Jan","31","1.08333733806801e-05","3.53054901750729e-07","6.80810871515927e-12","1.62434207946197e-11","238.589327436139"
"MK005L1","Feb","29","1.04578656577403e-05","3.641534710182e-07","7.02212717455745e-12","1.57654760143091e-11","224.511399785389"
"MK005L1","Mar","31","9.49445549739531e-06","3.08537406664523e-07","5.94965881184239e-12","9.32612339293905e-12","156.750558105551"
"MK005L1","Apr","30","8.85626210568287e-06","2.96871268984746e-07","5.72469568793139e-12","6.52943092001753e-12","114.057257816912"
"MK005L1","May","31","8.67314186029744e-06","2.81257603338718e-07","5.42361069340734e-12","5.81383241869298e-12","107.194869752727"
"MK005L1","Jun","30","8.68914320436101e-06","2.9116184800146e-07","5.61459848049404e-12","5.98522871811357e-12","106.601188649681"
"MK005L1","Jul","31","8.51645240351078e-06","2.76191306943345e-07","5.32591513254166e-12","5.77233046561294e-12","108.381946049866"
"MK005L1","Aug","31","8.39648804295862e-06","2.72318066731712e-07","5.25122578448286e-12","5.77457189236453e-12","109.966170364035"
"MK005L1","Sep","30","8.57242531110327e-06","2.87267843004346e-07","5.53950871619319e-12","5.98561768775289e-12","108.053222666762"
"MK005L1","Oct","31","8.70031122716681e-06","2.82134720278995e-07","5.44052451461674e-12","5.82155618142906e-12","107.003583308716"
"MK005L1","Nov","30","9.2194832397544e-06","3.0935984095643e-07","5.96551816414882e-12","8.20771498801624e-12","137.585952505223"
"MK005L1","Dec","31","1.05442291086508e-05","3.43324211591676e-07","6.62046765381765e-12","1.40615910782897e-11","212.395737183024"
"MT001L1","Jan","31","173021.33182176","5757.9815799797","0.381474862858069","33.6663659733026","8825.31701330697"
"MT001L1","Feb","29","173521.870706597","6172.88593625519","0.408962894942043","36.0904134714531","8824.86257746385"
"MT001L1","Mar","31","173109.044738812","5760.86263281485","0.381665736903064","33.665279567084","8820.61875405766"
"MT001L1","Apr","30","163614.816271527","5626.37858070887","0.372755967981242","32.8680523658148","8817.57911048891"
"MT001L1","May","31","162656.341502514","5412.98885381621","0.358618580483385","31.6229845211448","8817.99946854954"
"MT001L1","Jun","30","163095.109630021","5608.50241507931","0.371571645361025","32.7612785476346","8816.94794440065"
"MT001L1","Jul","31","170570.853495992","5676.37252844013","0.376068141542343","33.1611936443539","8817.86835448282"
"MT001L1","Aug","31","172211.137431511","5730.95303381029","0.379684181384013","33.4773053742534","8817.14514737564"
"MT001L1","Sep","30","163479.618022345","5621.70410956747","0.372446277300084","32.8287673570276","8814.36313312299"
"MT001L1","Oct","31","163061.828227595","5426.4430736419","0.359509942602484","31.6829305215595","8812.81065335982"
"MT001L1","Nov","30","169052.719584763","5813.37913359721","0.385145033364066","33.9614155860139","8817.82514222669"
"MT001L1","Dec","31","178397.331441616","5936.87796184901","0.393327014830331","34.7068602796058","8823.91978455313"
"NL001L2","Jan","31","130914.026597023","4352.61470308325","0.229012664583987","24.140664070893","10541.1917348526"
"NL001L2","Feb","29","133069.423224524","4729.51468304331","0.248843243346486","26.2607542712929","10553.1313280336"
"NL001L2","Mar","31","127914.599286145","4252.75973199873","0.223758798905542","23.5496851432601","10524.5850703737"
"NL001L2","Apr","30","120622.206930567","4143.58524566992","0.218014587270858","22.8411206347799","10476.8772221661"
"NL001L2","May","31","114439.8937409","3804.28152962242","0.200162134569211","20.9230838403412","10453.0679018646"
"NL001L2","Jun","30","112682.428141171","3870.62503746597","0.203652795825843","21.2629035589331","10440.7619216367"
"NL001L2","Jul","31","119456.995107937","3971.27835714236","0.208948666586466","21.903623683365","10482.7774406021"
"NL001L2","Aug","31","119456.922235601","3971.3754691961","0.208953776133647","21.9219096319151","10491.2722983737"
"NL001L2","Sep","30","115563.102332144","3969.6958673963","0.208865403945928","21.8418195738047","10457.365921385"
"NL001L2","Oct","31","119183.047057773","3962.00632966279","0.208460819197242","21.8204039045184","10467.3885426269"
"NL001L2","Nov","30","121693.675894768","4180.5521422795","0.219959599193913","23.0790439832839","10492.4013627329"
"NL001L2","Dec","31","121389.048253504","4035.610455426","0.212333497602126","22.2868450532406","10496.1512455289"
"NL002L2","Jan","31","1350480.50114256","45484.5069546594","0.225342622368833","43.5897407560527","19343.762088961"
"NL002L2","Feb","29","1366500.7876215","49191.2543184018","0.243706857299138","46.8950710124213","19242.409315902"
"NL002L2","Mar","31","1329242.06825992","44777.3410179623","0.221839129920644","43.206459639113","19476.4826451351"
"NL002L2","Apr","30","1275663.87462435","44427.1854890899","0.220104364164214","43.7017952623705","19855.0335102696"
"NL002L2","May","31","1231487.44330259","41523.8922307402","0.205720659466822","41.5714598652375","20207.7224392439"
"NL002L2","Jun","30","1218371.53553523","42457.0474649841","0.210343764379696","42.7435859128792","20320.8238850959"
"NL002L2","Jul","31","1267861.09608115","42734.5254267496","0.21171846569538","42.1681096436865","19917.0674627682"
"NL002L2","Aug","31","1268630.64539705","42760.120557653","0.211845270937512","42.1797022871993","19910.6178299543"
"NL002L2","Sep","30","1239600.99857788","43186.9936253741","0.213960116253848","43.090357911618","20139.4347068379"
"NL002L2","Oct","31","1265348.99398964","42650.6475078688","0.211302911664679","42.1166827285176","19931.898901305"
"NL002L2","Nov","30","1284000.74375328","44714.0236200132","0.221525438304515","43.8500889682596","19794.6065715405"
"NL002L2","Dec","31","1281432.37162185","43186.489147518","0.213957616933296","42.4056213620774","19819.6362297763"
"NL003L2","Jan","31","2585823.81208482","86630.9458307678","0.828805987378788","79.4925232472453","9591.21006095181"
"NL003L2","Feb","29","2622727.85565109","93918.4354049467","0.898526050274543","86.2762641091951","9601.97693576425"
"NL003L2","Mar","31","2534580.82057141","84925.5328370663","0.812490149122854","77.8078970600331","9576.47266788806"
"NL003L2","Apr","30","2409339.9706149","83449.164656879","0.79836560303161","76.1694196081839","9540.66900163886"
"NL003L2","May","31","2306609.26113539","77338.6282052089","0.73990555565854","70.3982564239297","9514.49220586984"
"NL003L2","Jun","30","2276601.73309754","78884.5939691546","0.754695948042618","71.7467822418488","9506.71358815846"
"NL003L2","Jul","31","2391696.99109395","80170.3773979881","0.766997152815002","73.1485791254592","9537.00790895928"
"NL003L2","Aug","31","2393124.28503676","80218.0820828846","0.76745354779129","73.2012041304148","9538.1934634462"
"NL003L2","Sep","30","2325237.69916238","80557.1540403582","0.770697479458103","73.3634423352089","9519.09721915694"
"NL003L2","Oct","31","2384723.76899303","79937.9989562543","0.764773967531732","72.9126184878434","9533.87818928578"
"NL003L2","Nov","30","2429141.98882248","84130.3797922127","0.804882849004665","76.8420081743455","9546.98044185808"
"NL003L2","Dec","31","2424909.34120034","81275.7381056585","0.777572237317948","74.2290859957988","9546.26238352266"
"NL004L2","Jan","31","314977.924203596","10481.689667123","0.225981279070414","29.2970241209684","12964.358924546"
"NL004L2","Feb","29","320593.003138843","11404.2774529357","0.245871924044062","31.8708716494545","12962.3875411424"
"NL004L2","Mar","31","308183.147989834","10255.209798085","0.221098458445658","28.5809485389411","12926.796839683"
"NL004L2","Apr","30","289924.700225317","9968.96041996993","0.214927029730072","27.7200544487196","12897.4259233626"
"NL004L2","May","31","274638.4847508","9138.65695944611","0.197026000031178","25.3915994582309","12887.4358989234"
"NL004L2","Jun","30","269981.498892913","9283.20085483177","0.20014231194256","25.8027935247751","12892.2231757672"
"NL004L2","Jul","31","287041.786734374","9551.55770804243","0.205927984564225","26.5818965270203","12908.3458876518"
"NL004L2","Aug","31","287374.639761489","9562.59780050303","0.206166004797082","26.6049131028534","12904.6072018707"
"NL004L2","Sep","30","277513.979860127","9542.12092201446","0.20572453101383","26.5070563356956","12884.7329023264"
"NL004L2","Oct","31","286549.170636056","9534.92073363255","0.205569297665795","26.4819175174797","12882.2337859678"
"NL004L2","Nov","30","292644.131171803","10062.5929514958","0.216945711823207","28.0088402559344","12910.5295608513"
"NL004L2","Dec","31","291247.089241922","9691.81884037833","0.208951961718266","27.0455738670088","12943.4409921812"
"NL005L2","Jan","31","86805.1376708974","2901.96327049926","0.0344860101783653","6.60646761992719","19156.9496899115"
"NL005L2","Feb","29","88149.1500248147","3149.91109628477","0.0374325434204182","7.18220494851024","19187.0610229295"
"NL005L2","Mar","31","84950.2715625167","2840.23039291121","0.0337523962603383","6.45067094735666","19111.742163731"
"NL005L2","Apr","30","80395.9325373873","2778.28354369569","0.0330162395714232","6.27253392352925","18998.3293220297"
"NL005L2","May","31","76672.9655620167","2564.76239011413","0.0304788219719086","5.76030163624256","18899.3578608506"
"NL005L2","Jun","30","75579.5219383372","2612.65273108901","0.0310479355796148","5.85857584160986","18869.4537406102"
"NL005L2","Jul","31","79762.0904652798","2667.56861115902","0.0317005384634282","6.01762445687893","18982.7200059117"
"NL005L2","Aug","31","79822.0343928245","2669.56326938346","0.0317242423484945","6.02254273413361","18984.0396122791"
"NL005L2","Sep","30","77349.0063743873","2673.50238877923","0.0317710535927846","6.01030745876569","18917.5578997187"
"NL005L2","Oct","31","79503.5482277873","2658.96201954544","0.0315982604611516","5.99558938343659","18974.4286423864"
"NL005L2","Nov","30","81120.7776879644","2803.21149160367","0.0333124753901255","6.33520509542094","19017.5152738689"
"NL005L2","Dec","31","80963.1086883757","2707.54123532664","0.0321755604383492","6.11835466720306","19015.5341005677"
"NL006L2","Jan","31","47793.5197013991","1648.87537188898","0.0713366518944786","10.8455173971408","15203.2890654631"
"NL006L2","Feb","29","47793.5197290201","1762.59094943287","0.076256422489957","11.59348433568","15203.2890570061"
"NL006L2","Mar","31","47793.5196682237","1648.87537078795","0.0713366518468437","10.8455173971411","15203.2890756155"
"NL006L2","Apr","30","47793.5196640893","1703.83789521295","0.0737145407637339","11.2070347240045","15203.2890768794"
"NL006L2","May","31","47793.5196128768","1648.87536895074","0.071336651767359","10.8455173971416","15203.2890925561"
"NL006L2","Jun","30","47793.5196064019","1703.83789323401","0.0737145406781174","11.2070347240051","15203.2890945381"
"NL006L2","Jul","31","47793.519606315","1648.87536873289","0.071336651757934","10.8455173971417","15203.2890945648"
"NL006L2","Aug","31","47793.5196062462","1648.8753687306","0.071336651757835","10.8455173971417","15203.2890945859"
"NL006L2","Sep","30","47793.5196100815","1703.83789336022","0.0737145406835781","11.2070347240051","15203.2890934119"
"NL006L2","Oct","31","47793.5196464139","1648.8753700643","0.071336651815536","10.8455173971413","15203.2890822881"
"NL006L2","Nov","30","47793.5196777719","1703.83789568238","0.0737145407840433","11.2070347240044","15203.2890726904"
"NL006L2","Dec","31","47793.5197007185","1648.87537186663","0.0713366518935117","10.8455173971408","15203.2890656692"
"NL007L2","Jan","31","866567.652638139","28874.0374243662","0.192475618438054","45.1904322775343","23478.5229652754"
"NL007L2","Feb","29","881370.217140596","31391.9463013058","0.209260111065006","49.1577035450556","23491.1963368809"
"NL007L2","Mar","31","846028.146719088","28190.4887773659","0.187919052737517","44.086268809729","23460.2442740642"
"NL007L2","Apr","30","795778.988508327","27402.1552812717","0.182663986569732","42.7648948930422","23411.7823092166"
"NL007L2","May","31","754744.271619599","25152.5925338291","0.167668301184083","39.1802705626935","23367.7268070352"
"NL007L2","Jun","30","742711.750123582","25577.2251629753","0.170498921187191","39.8182222744982","23353.9438239504"
"NL007L2","Jul","31","788825.18176397","26286.7937053099","0.175228936667977","41.0116697905927","23404.6217311137"
"NL007L2","Aug","31","789475.824341896","26308.447452862","0.175373281512805","41.0466404511849","23405.2987416945"
"NL007L2","Sep","30","762184.101692622","26246.8608443521","0.17496274243972","40.8993681379243","23376.0442752636"
"NL007L2","Oct","31","785909.677929538","26189.7664860146","0.174582148906199","40.8549821019389","23401.5804925679"
"NL007L2","Nov","30","803797.92407964","27677.9185877742","0.184502237043038","43.2102390435594","23419.8997996323"
"NL007L2","Dec","31","802146.986621065","26730.1402685567","0.178184304588617","41.7276330086803","23418.242759944"
"NL008L2","Jan","31","156414.487150065","5205.42043297473","0.0766980570359771","12.3664325421941","16123.527792097"
"NL008L2","Feb","29","159177.768688252","5662.71766368252","0.0834359967537833","13.4528207531358","16123.5213535407"
"NL008L2","Mar","31","152581.365381792","5077.8550708908","0.0748184748690978","12.0632976689133","16123.4209732545"
"NL008L2","Apr","30","143201.939019359","4924.56763393138","0.072559896770711","11.699077221839","16123.3377423456"
"NL008L2","May","31","135542.087943389","4510.79319750572","0.0664632335455911","10.7160733943591","16123.3103216506"
"NL008L2","Jun","30","133295.799771066","4583.90557139235","0.0675404908189652","10.8897727325086","16123.3248388696"
"NL008L2","Jul","31","141903.58071885","4722.50165660763","0.0695826026110246","11.2190603037199","16123.3697544137"
"NL008L2","Aug","31","142025.142017345","4726.54725295014","0.0696422115096751","11.2286636761959","16123.3588549036"
"NL008L2","Sep","30","136930.982596683","4708.91577250379","0.0693824245606063","11.1867378697159","16123.302032987"
"NL008L2","Oct","31","141359.985524777","4704.41082461723","0.0693160474534357","11.1760298082787","16123.29355015"
"NL008L2","Nov","30","144698.552997066","4976.03455282325","0.0733182241203384","11.8213724232033","16123.3752795222"
"NL008L2","Dec","31","144389.494768172","4805.23270709165","0.0708015840382451","11.4156723923525","16123.4703254465"
"NL009L2","Jan","31","356776.378660961","11936.0032696673","0.314452902409698","47.7904842474151","15197.9784194039"
"NL009L2","Feb","29","362172.888466573","12951.1548448266","0.341196976785567","51.972620701811","15232.4388074735"
"NL009L2","Mar","31","349288.374707101","11686.8046596888","0.307887788073365","46.6405407701185","15148.5517051442"
"NL009L2","Apr","30","330969.236029427","11446.3878353666","0.301554029068092","45.2906473294824","15019.0821424096"
"NL009L2","May","31","316009.421502351","10579.2918396587","0.278710465242075","41.5371532360977","14903.3346128645"
"NL009L2","Jun","30","311622.776961717","10781.0831450079","0.284026638521731","42.2276799855494","14867.506866726"
"NL009L2","Jul","31","328434.150008437","10992.7824399279","0.289603836870434","43.4409712664582","15000.1366473239"
"NL009L2","Aug","31","328671.366805231","11000.6771542807","0.289811822390028","43.4773396489826","15001.9206568015"
"NL009L2","Sep","30","318721.720326457","11025.208206227","0.290458090685153","43.351000643099","14925.0449663287"
"NL009L2","Oct","31","327371.224285292","10957.4088456658","0.288671922800616","43.2780250112386","14992.1144361277"
"NL009L2","Nov","30","333892.693080402","11546.9226260825","0.304202608832986","45.7539175974006","15040.6065789267"
"NL009L2","Dec","31","333290.816160131","11154.4108013784","0.293861921106971","44.1856748192958","15036.2029394109"
"NL010L2","Jan","31","18.9154415215782","0.621772078615163","3.68370210684971e-05","0.00478582574990953","12991.8913394502"
