"FUA","month","days","dailyS","meanDailyS","sdDailyS","cvDailyS"
"IE002L1","Jan","31","139.067572273446","0.000432914032902432","0.00177938842556094","411.025813515722"
"IE002L1","Feb","29","271.419601078337","0.000844922739289299","0.00348232941154898","412.147673345626"
"IE002L1","Mar","31","679.175467259352","0.00211425701745555","0.00863796433115064","408.557912298959"
"IE002L1","Apr","30","828.137381759209","0.00257797190152788","0.0105345460961335","408.636963416477"
"IE002L1","May","31","1147.36348893635","0.00357171515314705","0.0144708653895548","405.15172036618"
"IE002L1","Jun","30","1208.89337952922","0.00376325623382565","0.015305029368426","406.696446307808"
"IE002L1","Jul","31","1166.52261545757","0.00363135705667351","0.0147570765187496","406.379110851407"
"IE002L1","Aug","31","1023.1438617442","0.00318502241885778","0.0130383968808401","409.365937383763"
"IE002L1","Sep","30","823.045723163144","0.00256212168985775","0.0105160174713203","410.441764454373"
"IE002L1","Oct","31","443.06118860882","0.00137923890413534","0.00564061497962819","408.965768201293"
"IE002L1","Nov","30","184.821516441764","0.000575344968937989","0.00233441773930883","405.742270349189"
"IE002L1","Dec","31","100.958882484792","0.000314282591256248","0.00127163150214603","404.614044024226"
"IE003L1","Jan","31","65.7546607726092","0.000421647487752949","0.00164218274519975","389.468167817458"
"IE003L1","Feb","29","127.732683624991","0.000819077530346793","0.00315924048402554","385.707136012868"
"IE003L1","Mar","31","320.446840005241","0.00205484453054718","0.00790094813307904","384.503451021431"
"IE003L1","Apr","30","398.954330130615","0.00255826870751355","0.00986816939998349","385.736235251638"
"IE003L1","May","31","561.213294865309","0.00359874377105881","0.0138265642933329","384.205299763949"
"IE003L1","Jun","30","598.672871059274","0.00383895086830317","0.0147955458043951","385.405969285947"
"IE003L1","Jul","31","554.846301580394","0.00355791584051244","0.0137677856971398","386.962095628347"
"IE003L1","Aug","31","494.901990425887","0.00317352684197764","0.0122127077887561","384.830770208502"
"IE003L1","Sep","30","394.947166067779","0.00253257302845056","0.00978468375132068","386.353469037259"
"IE003L1","Oct","31","212.133793730534","0.00136029416231498","0.00524213649789591","385.367859623445"
"IE003L1","Nov","30","89.3276294899735","0.000572807617267235","0.00218528406430814","381.50401608375"
"IE003L1","Dec","31","50.0071746946981","0.000320667756960365","0.0012223301848455","381.182753274624"
"IE004L1","Jan","31","983.564441170461","0.00445182719429","0.00715475176104244","160.714948015486"
"IE004L1","Feb","29","1901.99083469224","0.00860882537711201","0.0138177302727738","160.506569334192"
"IE004L1","Mar","31","4777.52477410681","0.0216241191939114","0.034606265476297","160.035491693188"
"IE004L1","Apr","30","6192.09013999841","0.0280267505827434","0.0448491464136585","160.02264080258"
"IE004L1","May","31","8858.65850488742","0.0400962206299926","0.0641470864043646","159.982874686153"
"IE004L1","Jun","30","10297.1329697246","0.046607069815668","0.075257560248823","161.472412976118"
"IE004L1","Jul","31","10047.5667397988","0.0454774786240243","0.0740714241739326","162.874957924345"
"IE004L1","Aug","31","9515.2327020707","0.0430680186573911","0.0703872618139096","163.432783787536"
"IE004L1","Sep","30","6819.88063923507","0.0308682673149798","0.0500934140237634","162.281262866523"
"IE004L1","Oct","31","3671.63740384843","0.0166186317416816","0.0270029099204412","162.485758997322"
"IE004L1","Nov","30","1441.38829402126","0.00652403781212238","0.0106417126927153","163.115435550386"
"IE004L1","Dec","31","788.280610882167","0.00356792998339859","0.00583710526759096","163.599210039175"
"IE005L1","Jan","31","44.2084707628345","0.000469264507927507","0.00205216648979033","437.315512919071"
"IE005L1","Feb","29","80.6054435003095","0.000855611450198598","0.0037267982863811","435.571343220812"
"IE005L1","Mar","31","199.616466873143","0.00211889082533482","0.00911069828322619","429.974879984038"
"IE005L1","Apr","30","230.361871521696","0.00244524744736855","0.0104563261943837","427.61832572962"
"IE005L1","May","31","358.069558129438","0.00380084024848673","0.0163374585899594","429.83807584294"
"IE005L1","Jun","30","371.467187803503","0.00394305353901476","0.0173712283916678","440.552688919571"
"IE005L1","Jul","31","348.37868477643","0.0036979734712172","0.0164353183063947","444.441217177931"
"IE005L1","Aug","31","302.426160381295","0.00321019616573216","0.014244552596006","443.728415978504"
"IE005L1","Sep","30","249.759393628247","0.00265114845478353","0.0118482173688102","446.908861230768"
"IE005L1","Oct","31","137.213783329581","0.00145649820959559","0.00640844977261493","439.990226585606"
"IE005L1","Nov","30","57.383003136557","0.000609109663049391","0.00266583634929981","437.661148889646"
"IE005L1","Dec","31","30.5333873527392","0.000324106098768037","0.00142313256576394","439.09465794486"
"IS001L1","Jan","31","4371.08623685322","0.00351111569251653","0.0134103649749294","381.940276235038"
"IS001L1","Feb","29","4584.60788201266","0.00353672014399011","0.013497557245865","381.64052275386"
"IS001L1","Mar","31","4851.30370376589","0.00370595582142085","0.0136072250735671","367.171810168804"
"IS001L1","Apr","30","3717.80010525901","0.00301609870852358","0.0123901470758201","410.800450290477"
"IS001L1","May","31","4736.95565959251","0.00391372672528844","0.0139618951051857","356.741696219393"
"IS001L1","Jun","30","7498.08787433826","0.00617553524604522","0.0170184191297515","275.578042253907"
"IS001L1","Jul","31","7005.33697501428","0.00583439686233175","0.0165114900906413","283.002519030602"
"IS001L1","Aug","31","5967.37093188849","0.00488929986815892","0.0152245685046926","311.385452216607"
"IS001L1","Sep","30","6187.63485682353","0.00535959835012294","0.0159029962742937","296.719926296884"
"IS001L1","Oct","31","5671.37565667802","0.00509074557892783","0.0154983539166504","304.441730123047"
"IS001L1","Nov","30","5405.11050630558","0.00426059530950411","0.0144385586355993","338.885944022685"
"IS001L1","Dec","31","4855.39174855627","0.00372612307919178","0.0135407265412586","363.399873098011"
"IT001L2","Jan","31","736.176801560954","0.00128154668089658","0.00233190599282297","181.960279321238"
"IT001L2","Feb","29","789.288575339917","0.00137400438570151","0.00252622711483096","183.858731150657"
"IT001L2","Mar","31","2180.92752395524","0.00379658856904283","0.00684846945778912","180.384814521947"
"IT001L2","Apr","30","2926.3434513205","0.00509421884695549","0.00916341495403107","179.878701351464"
"IT001L2","May","31","4481.57544912429","0.00780158805579706","0.0142257207943482","182.34390745182"
"IT001L2","Jun","30","3976.71825891007","0.00692272572941847","0.0127837194223359","184.663089331438"
"IT001L2","Jul","31","2840.95584619182","0.00494557493191994","0.00912013259185857","184.409953279791"
"IT001L2","Aug","31","2177.60418059378","0.0037908032473031","0.00699013958009101","184.39731612553"
"IT001L2","Sep","30","2593.13749179637","0.00451416933904152","0.00828919383939431","183.626112907018"
"IT001L2","Oct","31","2175.57330587303","0.0037872678727135","0.00685635081482625","181.036855526714"
"IT001L2","Nov","30","1258.51599878545","0.00219084192503611","0.00395826364277341","180.673169116572"
"IT001L2","Dec","31","733.343977635274","0.0012766152621235","0.0023243988248821","182.0751186332"
"IT002L2","Jan","31","16.853147381823","6.38989159377093e-05","0.000203871859108105","319.053705554013"
"IT002L2","Feb","29","19.475854538136","7.3842942433984e-05","0.000234248726900979","317.225613145628"
"IT002L2","Mar","31","143.381471490896","0.000543632615691918","0.00171243845321932","314.999211561245"
"IT002L2","Apr","30","234.535754683426","0.000889245203484498","0.00281796333457961","316.893846999393"
"IT002L2","May","31","408.779400916993","0.00154989213495127","0.00498615285125402","321.709668615796"
"IT002L2","Jun","30","770.316367463786","0.0029206639979366","0.00931500510916684","318.934499680474"
"IT002L2","Jul","31","857.533086845658","0.00325134726402825","0.0103646362496978","318.77973676846"
"IT002L2","Aug","31","694.008078539993","0.0026313401803243","0.00839934409883265","319.204037609363"
"IT002L2","Sep","30","418.11644318532","0.00158529364574884","0.00507049706320286","319.845921088501"
"IT002L2","Oct","31","197.16006178941","0.000747534803388892","0.00238365378405243","318.868602939464"
"IT002L2","Nov","30","75.8756353294467","0.000287683406178826","0.000905289312606641","314.682492338091"
"IT002L2","Dec","31","22.4535245223108","8.51328148654234e-05","0.000268875909022199","315.831103960598"
"IT003L2","Jan","31","238.09218530493","0.00154378759291514","0.00270029076636822","174.913361058257"
"IT003L2","Feb","29","274.99428258115","0.0017830604605005","0.0031194879434639","174.951327370485"
"IT003L2","Mar","31","633.04600053916","0.00410466458664012","0.00713328221491495","173.784777400141"
"IT003L2","Apr","30","839.601426369254","0.00544396811412637","0.00937059762610077","172.128076977257"
"IT003L2","May","31","1177.2932792634","0.00763355905789814","0.0131340760859418","172.057044247958"
"IT003L2","Jun","30","971.706338495889","0.00630053517886666","0.0109151322352101","173.241350541488"
"IT003L2","Jul","31","763.336416198476","0.00494946647256932","0.00858681847807224","173.489779669418"
"IT003L2","Aug","31","641.800417324024","0.00416142814651242","0.0072342016359602","173.839397948586"
"IT003L2","Sep","30","755.795339194852","0.00490057019695027","0.00847411972112086","172.921096536776"
"IT003L2","Oct","31","581.797028359495","0.00377236671092744","0.00653501939151315","173.23393753272"
"IT003L2","Nov","30","294.452503180021","0.00190922738824855","0.00331315224431425","173.533664177822"
"IT003L2","Dec","31","189.969647155513","0.00123176148739845","0.00214848997167095","174.424187933387"
"IT004L2","Jan","31","83.7941756062156","0.000470436647239028","0.000765069573598345","162.629671410275"
"IT004L2","Feb","29","86.10418809741","0.000483405502455704","0.000769346339925444","159.151341061936"
"IT004L2","Mar","31","483.329453964038","0.0027135046820348","0.00429438462864853","158.259709558646"
"IT004L2","Apr","30","905.835541190513","0.00508553526381379","0.00812008860252744","159.670284076212"
"IT004L2","May","31","1696.71470839069","0.009525683294356","0.0151767060829182","159.32406751241"
"IT004L2","Jun","30","2827.56669998572","0.0158745042667063","0.0254518209630366","160.331437980189"
"IT004L2","Jul","31","2605.90091713791","0.0146300298514367","0.0236884547789161","161.916653755767"
"IT004L2","Aug","31","2159.51314254265","0.0121239228752675","0.0196468146563377","162.049980509334"
"IT004L2","Sep","30","1607.14753934086","0.00902283594958938","0.0144254509873755","159.877128077808"
"IT004L2","Oct","31","801.732126703975","0.00450107863633492","0.00718565531568671","159.642963303964"
"IT004L2","Nov","30","236.985764256017","0.00133048374273533","0.00213601731274274","160.544412842754"
"IT004L2","Dec","31","67.3937233564949","0.000378361348284835","0.000612880209561505","161.98277449316"
"IT005L2","Jan","31","912.663714803612","0.0066944694515819","0.0090458783664875","135.12464926328"
"IT005L2","Feb","29","1261.11417197356","0.0092503845198345","0.0124559502159728","134.653323753893"
"IT005L2","Mar","31","2158.50608735331","0.01583283396552","0.0212915318986965","134.477074319507"
"IT005L2","Apr","30","2582.02795688669","0.0189394045146495","0.0255236164719034","134.764619722658"
"IT005L2","May","31","2969.64260206978","0.0217825923822886","0.0293208558265481","134.606824164735"
"IT005L2","Jun","30","2518.63988084512","0.0184744473439286","0.0247167752581353","133.788983226382"
"IT005L2","Jul","31","1962.81433586208","0.0143974175782623","0.01924736413047","133.68622550429"
"IT005L2","Aug","31","1563.26746305764","0.0114667057606681","0.0153375546425657","133.757287949038"
"IT005L2","Sep","30","1177.76331867601","0.00863899860395658","0.0116820581137703","135.224678800388"
"IT005L2","Oct","31","1012.81081135264","0.00742905730430084","0.0104039119982567","140.043501780955"
"IT005L2","Nov","30","916.120673848454","0.0067198265533771","0.00937751807473264","139.550001778244"
"IT005L2","Dec","31","831.263923815078","0.00609739475112101","0.00832052738944119","136.460369207873"
"IT006L2","Jan","31","131.477504631062","0.00119350318743532","0.00102569795873348","85.9401105528312"
"IT006L2","Feb","29","116.684544246867","0.00105921827368004","0.000894231476359607","84.4237206419016"
"IT006L2","Mar","31","575.02101539216","0.00521982385229038","0.00412941805881412","79.1102952066513"
"IT006L2","Apr","30","877.002298635586","0.00796109601978546","0.00613082271915646","77.0097823706651"
"IT006L2","May","31","2071.01074967829","0.0187998543012345","0.0138352273619489","73.5922052387419"
"IT006L2","Jun","30","2977.8994741289","0.0270322480199789","0.0207411400652442","76.7273962931788"
"IT006L2","Jul","31","2431.86925921723","0.0220755917177334","0.017212508694099","77.9707693192756"
"IT006L2","Aug","31","2053.42092464695","0.0186401805053236","0.0142413093681156","76.4011344420634"
"IT006L2","Sep","30","1854.20328595088","0.0168317579356658","0.0123580099045639","73.4207915287193"
"IT006L2","Oct","31","987.71565595904","0.00896611011119216","0.00666050901199165","74.2853804982554"
"IT006L2","Nov","30","361.86802588435","0.00328490142504471","0.00261920171558661","79.7345605447191"
"IT006L2","Dec","31","108.395424940597","0.000983972775670124","0.000858171564534457","87.2149703481388"
"IT007L2","Jan","31","208.64725289342","0.00120048130868523","0.00132127725323487","110.062292821696"
"IT007L2","Feb","29","217.792219567852","0.00125309816037613","0.00142287501215675","113.548567634132"
"IT007L2","Mar","31","872.050431312908","0.00501746478088933","0.00539490209785983","107.522470678979"
"IT007L2","Apr","30","1270.94804001403","0.00731257826397718","0.00781509217563724","106.871911568257"
"IT007L2","May","31","2401.67784671122","0.0138183912056249","0.0139112559757684","100.67203749526"
"IT007L2","Jun","30","2488.54978030068","0.0143182210911243","0.014247080819105","99.5031486693316"
"IT007L2","Jul","31","1875.38500749117","0.0107902913499259","0.0106492889049596","98.6932471015501"
"IT007L2","Aug","31","1400.68493626322","0.00805903773964327","0.00788322660412707","97.8184599551959"
"IT007L2","Sep","30","1603.50447366215","0.00922598846776035","0.00913649496741714","99.0299846931747"
"IT007L2","Oct","31","1136.90589542713","0.00654134793661289","0.00671095964360259","102.592916760173"
"IT007L2","Nov","30","549.830193638063","0.003163525334074","0.00341879203998788","108.069058374985"
"IT007L2","Dec","31","209.237223834348","0.00120387578945328","0.00138240742289724","114.829738666399"
"IT008L2","Jan","31","137.369223203736","0.00182501957225635","0.00165798349382734","90.8473922040691"
"IT008L2","Feb","29","167.413071413989","0.00222416728329997","0.0020143751751212","90.5675670181853"
"IT008L2","Mar","31","338.508197863606","0.00449725252907674","0.00415392149345474","92.3657152921798"
"IT008L2","Apr","30","380.734203560175","0.00505824636057094","0.00488148608758248","96.5054557754458"
"IT008L2","May","31","438.389920483625","0.00582423170564136","0.00548968978074182","94.2559869987708"
"IT008L2","Jun","30","422.821971165201","0.00561740362913778","0.00501474284141853","89.2714974794715"
"IT008L2","Jul","31","353.914061855891","0.00470192722008624","0.00414299908100897","88.1127419966448"
"IT008L2","Aug","31","304.488547146385","0.00404528427190628","0.00356121484994617","88.0336911153141"
"IT008L2","Sep","30","246.453422485808","0.0032742583032524","0.00291436700869737","89.0084192596564"
"IT008L2","Oct","31","193.270013141672","0.00256768982518496","0.0022978648024186","89.4914815908734"
"IT008L2","Nov","30","132.664448071402","0.00176251425629602","0.00160688880742924","91.1702142167719"
"IT008L2","Dec","31","107.543499317228","0.00142876975311847","0.00130868286862196","91.5950405584225"
"IT009L1","Jan","31","70.5141997900827","0.000346144820360422","0.00075034736119137","216.772667697316"
"IT009L1","Feb","29","63.7839412119929","0.000313106876890492","0.00072022114233801","230.024057437072"
"IT009L1","Mar","31","469.066042019438","0.00230258276113669","0.00518077110434677","224.998258120774"
"IT009L1","Apr","30","822.559620544254","0.00403783568326152","0.00890251749499557","220.477458552861"
"IT009L1","May","31","1639.40900384809","0.0080476405720209","0.0173244907707035","215.274161608749"
"IT009L1","Jun","30","1847.08670105675","0.00906710274286251","0.0198574889285445","219.00588855879"
"IT009L1","Jul","31","1369.44816743558","0.00672243876156934","0.0146188220671898","217.463075316689"
"IT009L1","Aug","31","1006.46732910289","0.00494061414393234","0.0104244955581877","210.995946141437"
"IT009L1","Sep","30","915.049856895576","0.00449185794178857","0.00924375540683202","205.789130614209"
"IT009L1","Oct","31","607.180545129305","0.0029805684719645","0.00615952628503952","206.656090708084"
"IT009L1","Nov","30","273.357494753061","0.00134187555410338","0.00282663116825571","210.647787688809"
"IT009L1","Dec","31","85.0033068896658","0.000417269918412992","0.000932737585899913","223.533388039906"
"IT010L2","Jan","31","331.406036575314","0.00544690492867403","0.00810131334258993","148.732416825239"
"IT010L2","Feb","29","463.166190806679","0.00761248115324161","0.0113457000189428","149.040763327361"
"IT010L2","Mar","31","652.291881855512","0.0107209026815823","0.0158358553543419","147.710093307224"
"IT010L2","Apr","30","743.526337990916","0.0122204088883013","0.0179597995742163","146.965619058863"
"IT010L2","May","31","872.014886073646","0.0143322138302458","0.0207202249385918","144.571000572606"
"IT010L2","Jun","30","838.905001153139","0.0137880282226902","0.0198689625712494","144.103001896617"
"IT010L2","Jul","31","707.352537123338","0.0116258655412017","0.0167412182610054","143.999758139942"
"IT010L2","Aug","31","612.208914887302","0.0100621092794126","0.0144251962953467","143.361554667877"
"IT010L2","Sep","30","508.251186292514","0.00835348661789382","0.011904499505675","142.509350289431"
"IT010L2","Oct","31","366.570126176493","0.00602485291942364","0.00857086154798125","142.258436224219"
"IT010L2","Nov","30","315.221363553965","0.00518089777877431","0.00738755131820882","142.592107269033"
"IT010L2","Dec","31","282.796742655491","0.00464797499557042","0.00674313021636485","145.076731755036"
"IT011L2","Jan","31","5.17530701758753","8.4249967727869e-05","0.000392553033327696","465.938496968521"
"IT011L2","Feb","29","5.3525724329562","8.71357106361302e-05","0.000410577266288536","471.192882104405"
"IT011L2","Mar","31","33.2186706713685","0.000540774087897513","0.0025106779854592","464.274831514304"
"IT011L2","Apr","30","54.087816113046","0.000880507522840497","0.00404574774334117","459.479066151494"
"IT011L2","May","31","111.041098585444","0.00180766260639193","0.00831648496938736","460.068429804328"
"IT011L2","Jun","30","188.26223906922","0.00306476263380251","0.0141624149492298","462.104790531796"
"IT011L2","Jul","31","184.325826569181","0.00300068090397182","0.0137797585855835","459.221057705405"
"IT011L2","Aug","31","134.368049035508","0.00218740719273798","0.0100038980477798","457.340456819927"
"IT011L2","Sep","30","84.0826944569074","0.00136880078232903","0.00623122133382978","455.232157540655"
"IT011L2","Oct","31","46.4020983733733","0.000755390023659786","0.00343380232448446","454.57342788935"
"IT011L2","Nov","30","19.7231307551942","0.000321077208360913","0.0014540239796176","452.858048392888"
"IT011L2","Dec","31","6.006417242105","9.77797949160806e-05","0.0004478542927206","458.023350432439"
"IT012L2","Jan","31","24.8699749177205","0.000321126654930151","0.000624882240933294","194.590586405608"
"IT012L2","Feb","29","26.0635557126475","0.000336538435976648","0.000654303114550687","194.421511662367"
"IT012L2","Mar","31","173.979429818531","0.0022464611447787","0.00437198607550611","194.616589993895"
"IT012L2","Apr","30","302.814590536856","0.00391000943285458","0.00763773533621725","195.338028395527"
"IT012L2","May","31","677.265999641362","0.00874500942129176","0.0173030420064017","197.861902404284"
"IT012L2","Jun","30","1007.0117797494","0.0130027603717351","0.0256654071269425","197.384296820027"
"IT012L2","Jul","31","922.718488243907","0.0119143466188558","0.0234780885596344","197.057289927067"
"IT012L2","Aug","31","758.227449314825","0.00979040169040137","0.0192481861804693","196.602619475159"
"IT012L2","Sep","30","569.218373333614","0.00734987440711739","0.0145262000494428","197.638751968008"
"IT012L2","Oct","31","313.78632967474","0.00405167897211915","0.00800121571809825","197.479014827114"
"IT012L2","Nov","30","113.797843522536","0.00146938309948269","0.00287334543720006","195.547739606618"
"IT012L2","Dec","31","26.0786899762107","0.000336733852958328","0.000655081405688466","194.539812357249"
"IT013L2","Jan","31","2.76565093579827","4.91182278229366e-05","0.000296478615603135","603.602020561273"
"IT013L2","Feb","29","3.43564577045231","6.10174008178934e-05","0.000366881931112221","601.274269625448"
"IT013L2","Mar","31","24.598088376297","0.000436864426105513","0.00252565409986722","578.132241707686"
"IT013L2","Apr","30","38.9491682389617","0.00069174099099495","0.00389643659774509","563.279702731037"
"IT013L2","May","31","68.9958242449263","0.00122537250461632","0.00706832637191898","576.830828608497"
"IT013L2","Jun","30","126.847222832231","0.00225281893283541","0.0132799680565153","589.482264329208"
"IT013L2","Jul","31","130.519842325051","0.00231804500985777","0.0139941928404234","603.706691669549"
"IT013L2","Aug","31","90.2787908312502","0.00160336004744166","0.0096452542219006","601.565084354613"
"IT013L2","Sep","30","49.5959474804958","0.00088082881896238","0.00515683775416731","585.452887456848"
"IT013L2","Oct","31","27.0442594634803","0.000480308660950526","0.00277641640588986","578.048374225725"
"IT013L2","Nov","30","12.4314818143923","0.000220784318090297","0.00128684736532919","582.852702791551"
"IT013L2","Dec","31","3.94515479689322","7.00663303536606e-05","0.000413096178860724","589.578727436725"
"IT014L2","Jan","31","42.2453547784704","0.000449337404708408","0.000406227906157901","90.4059848793397"
"IT014L2","Feb","29","61.339955339735","0.00065243472286645","0.00060360405133257","92.5156234298285"
"IT014L2","Mar","31","378.160652452792","0.00402225823471066","0.00377846900713203","93.9389961222574"
"IT014L2","Apr","30","704.316641780853","0.00749137540849903","0.0068409967768031","91.3183014302278"
"IT014L2","May","31","2011.7551236895","0.0213977804406597","0.0202573802787692","94.6704745146206"
"IT014L2","Jun","30","3645.14614618057","0.0387711386896048","0.0375338892798356","96.8088391221255"
"IT014L2","Jul","31","3493.34398725032","0.0371565141118129","0.036221573046756","97.4837761630613"
"IT014L2","Aug","31","3171.2957639338","0.0337310886747482","0.0325681152333465","96.5522208529478"
"IT014L2","Sep","30","2243.44142866741","0.0238620826942724","0.0230131919723369","96.4425120270861"
"IT014L2","Oct","31","852.81190503732","0.00907082660622355","0.00860316353513983","94.8443169362001"
"IT014L2","Nov","30","198.089499833269","0.0021069540597261","0.00199364867497673","94.6223134659091"
"IT014L2","Dec","31","39.7718144563548","0.000423027904063677","0.000376992127577139","89.1175555928318"
"IT015L1","Jan","31","8.81348983590591","0.000418732888440988","0.000307814105250181","73.5108499349608"
"IT015L1","Feb","29","7.82535954334415","0.000371786371310536","0.000269879913505398","72.5900501823344"
"IT015L1","Mar","31","52.5014003745007","0.00249436527814998","0.00181472695243282","72.7530553896567"
"IT015L1","Apr","30","101.697772821873","0.00483170718461959","0.00348592049642134","72.146766416595"
"IT015L1","May","31","266.258272801831","0.0126500509693002","0.00913721398918198","72.2306495946667"
"IT015L1","Jun","30","295.330377161391","0.0140312797967214","0.0101460240954675","72.310040441488"
"IT015L1","Jul","31","254.441344760407","0.0120886233732615","0.0087560953057822","72.4325263135387"
"IT015L1","Aug","31","170.479325501338","0.00809954986228324","0.0058851256715914","72.6599103858397"
"IT015L1","Sep","30","163.500568847014","0.00776798597714813","0.00562852454438858","72.4579647922458"
"IT015L1","Oct","31","94.3789843209165","0.00448398823265472","0.00323745549316829","72.2003565841558"
"IT015L1","Nov","30","31.145109198171","0.0014797182249226","0.0010734477848933","72.5440672969641"
"IT015L1","Dec","31","6.51656378527705","0.000309604892877093","0.000227083140491786","73.3461084485942"
"IT016L2","Jan","31","78.5773683720648","0.000685672373860722","0.00108575535819977","158.349001591876"
"IT016L2","Feb","29","83.6367619877629","0.00072982104545208","0.00115595638412105","158.389017598828"
"IT016L2","Mar","31","306.207243171968","0.00267198878848827","0.00418589612696347","156.658446509864"
"IT016L2","Apr","30","465.782380363012","0.00406445414325616","0.00635242721663197","156.29225949497"
"IT016L2","May","31","755.525032774095","0.00659277160162039","0.0103178922172836","156.503104320308"
"IT016L2","Jun","30","632.466675812936","0.00551895457912316","0.00868826557234334","157.425929997846"
"IT016L2","Jul","31","443.550429598268","0.00387045637045933","0.00612503688436135","158.251025153255"
"IT016L2","Aug","31","317.916362088366","0.00277416349259911","0.00439941778312293","158.585382399403"
"IT016L2","Sep","30","392.867342601379","0.00342819171721724","0.00545746669352977","159.193742465481"
"IT016L2","Oct","31","292.181984585559","0.00254960326517299","0.00405544128762846","159.061660416932"
"IT016L2","Nov","30","163.52546819676","0.00142693625770521","0.00225771147211874","158.220905799224"
"IT016L2","Dec","31","75.7233017092486","0.000660767560879664","0.00104289075081047","157.830198174695"
"IT017L2","Jan","31","6.62500906218667","0.000202438705072012","0.00070454822665106","348.030395867448"
"IT017L2","Feb","29","6.09083239609713","0.000186116005503182","0.000646923567868683","347.591581991923"
"IT017L2","Mar","31","27.9024100777216","0.000852606798194755","0.00295998423059483","347.168734387537"
"IT017L2","Apr","30","48.352004689657","0.00147747982306597","0.00512496055488144","346.871779558143"
"IT017L2","May","31","73.6541465301225","0.00225063089073283","0.00781351135645621","347.169826408632"
"IT017L2","Jun","30","69.0830732916083","0.00211095377655712","0.00733809184794543","347.619731395235"
"IT017L2","Jul","31","43.8963133389716","0.00134132840368428","0.0046669517358111","347.935056246644"
"IT017L2","Aug","31","29.4819140653333","0.000900871296991177","0.00313718729873331","348.239233418937"
"IT017L2","Sep","30","26.6302920988263","0.000813735014936942","0.00283450388073032","348.332544218952"
"IT017L2","Oct","31","21.3886795287982","0.000653568402151139","0.00227882876302202","348.674867928367"
"IT017L2","Nov","30","11.3992815110478","0.000348324925473562","0.00121381255334145","348.471345164639"
"IT017L2","Dec","31","5.79016665030553","0.000176928639317531","0.000616330545233777","348.349790972878"
"IT019L2","Jan","31","7.07313884906926","0.000441271373701994","0.000658573870454839","149.244639399518"
"IT019L2","Feb","29","6.57044874157983","0.000409910084320908","0.000611002994912552","149.057810062124"
"IT019L2","Mar","31","21.9577208853177","0.00136987465751561","0.00203377227459335","148.464114102365"
"IT019L2","Apr","30","32.4365311555315","0.00202361539431851","0.00300320574156908","148.407931171153"
"IT019L2","May","31","43.8870003391663","0.00273797494161621","0.00406989616429027","148.646216677492"
"IT019L2","Jun","30","41.1954079949977","0.00257005477540693","0.00385283769546872","149.912668490059"
"IT019L2","Jul","31","33.1121863534868","0.0020657674436014","0.00311217640802663","150.654732102901"
"IT019L2","Aug","31","29.5969376975387","0.00184646189391345","0.00280151014825833","151.723149960096"
"IT019L2","Sep","30","26.690034804978","0.00166510916494966","0.00250166337451578","150.240202094583"
"IT019L2","Oct","31","21.7055984202913","0.00135414551252675","0.00201398363423939","148.727268643487"
"IT019L2","Nov","30","12.2218182593381","0.000762481643230274","0.00113255267250844","148.535073934417"
"IT019L2","Dec","31","6.9854217620846","0.000435798974489026","0.000647245065477184","148.519180485929"
"IT020L2","Jan","31","82.8502707587215","0.00102734541209897","0.00136990184223507","133.343841915469"
"IT020L2","Feb","29","75.2873288617205","0.000933564745014824","0.00124310792449053","133.157119645814"
"IT020L2","Mar","31","241.69738057966","0.00299705351329482","0.00402668603113573","134.354825940662"
"IT020L2","Apr","30","441.535190371302","0.00547504731069876","0.00732380797169339","133.767026220613"
"IT020L2","May","31","676.496720847744","0.00838857611566426","0.0111690250947349","133.145660726362"
"IT020L2","Jun","30","541.066535514769","0.00670923845886006","0.00894402152578738","133.309042160756"
"IT020L2","Jul","31","370.352181401566","0.00459237623413189","0.00614435705465287","133.794722849278"
"IT020L2","Aug","31","310.313749607731","0.00384789819093225","0.00514987733183807","133.836111983784"
"IT020L2","Sep","30","282.183931857643","0.00349908775321028","0.00469034598369733","134.044822951185"
"IT020L2","Oct","31","228.922177636385","0.00283864067997253","0.00381271404491251","134.31478213542"
"IT020L2","Nov","30","123.377987321815","0.00152989010257071","0.00205733175418917","134.475786903398"
"IT020L2","Dec","31","74.8493929328509","0.000928134328636008","0.00124811712246838","134.475914095605"
"IT021L2","Jan","31","28.9538664751674","0.00310463933896284","0.00429354646694421","138.292436779413"
"IT021L2","Feb","29","35.481700004669","0.00380460004339149","0.00526949825359377","138.501237701307"
"IT021L2","Mar","31","83.9904208523367","0.00900604984477126","0.0124632342926081","138.385283040722"
"IT021L2","Apr","30","114.002564410893","0.0122241651738036","0.0169049411457649","138.289157103918"
"IT021L2","May","31","147.376641880049","0.0158027709500374","0.0218335352994031","138.160738024022"
"IT021L2","Jun","30","123.206553277433","0.0132110822729395","0.0182629382848894","138.237528333538"
"IT021L2","Jul","31","93.8632918894045","0.010064689243985","0.0139523265801386","138.624403883888"
"IT021L2","Aug","31","78.9580016053509","0.00846643808764217","0.011714744678564","138.364766092051"
"IT021L2","Sep","30","81.0821398215587","0.00869420328346115","0.0119991315490307","138.010987564566"
"IT021L2","Oct","31","64.6183513390907","0.00692883887401787","0.00955836971505629","137.948537909985"
"IT021L2","Nov","30","39.9743068928474","0.00428632928295597","0.00592336732345261","138.190057771037"
"IT021L2","Dec","31","25.875761024014","0.00277458299635578","0.00383373245633676","138.171243174545"
