"SNAP2","SNAP34","SNAP5","SNAP6","SNAP71","SNAP72","SNAP73","SNAP8","SNAP10","SNAP1","Total","FUA"
0.00027711741494487,2.07644472281917e-05,2.20571325461655e-07,9.75102847994508e-07,2.79686102026703e-05,4.52510648334776e-05,1.53593787963538e-06,1.84994493112938e-07,0.000105731218179024,0,0.000479749361934438,"DE067L1"
0.000346926864493342,564229.248063242,10952.6653293177,1.6954916596542e-06,4.29623900491097e-05,6.94113078631234e-05,2.25876793914979e-06,3.27738504830211e-07,1.04470607013435e-05,687268.280029297,1262450.19389589,"DE069L1"
0.000238560671999879,0.000177254840864416,5602.90575075809,2.02086204986432e-06,1.44279509760462e-05,1.98609942951751e-05,7.24022479626068e-07,6.20355476128951e-07,0.000198137376647457,345057.024002075,350659.93040444,"DE071L1"
0.000244122833383811,3.76699971653459e-05,15147.2889789177,1.70917440098535e-06,1.82561981233297e-05,2.63680998574827e-05,8.89098919468148e-07,8329.84924334127,1.89361585475585e-05,105281.340360641,128758.478930852,"DE072L1"
0.000520438502915783,0.000148954320250102,2.89352042796735e-06,3.93513102473901e-06,5.29998057122389e-05,8.08582905283974e-05,2.79418104343941e-06,88263.2751483614,4.34349402713025e-05,433935.882568359,522199.158573029,"DE073L1"
0.000280910058440079,0.00018632605151424,203.548044963448,3.78205527106546e-06,1.76905164825858e-05,2.9104670472589e-05,8.99927573596009e-07,4.85808728823584e-07,6.94343376823893e-05,28496527.8320312,28496731.3806648,"DE074L1"
0.000286463341043867,386900.024554254,5.44100519784336e-07,3.36885667613255e-06,4.48172052474433e-05,7.79200063201154e-05,2.56717802691525e-06,2.82428555416464e-07,9.24826466996572e-05,459607.208251953,846507.233314653,"DE077L1"
0.000263073859480361,0.000288855891651262,5602.90575085549,2.42011394018347e-06,1.34583254111264e-05,2.02800153263996e-05,7.08840164047133e-07,1.50231198291093e-06,0.000167114181450286,767748.003005981,773350.90951425,"DE078L1"
0.000381675808111548,242887.252833672,1.35511116220304,2.02056274712032e-06,3.94195180389778e-05,7.23276506252139e-05,2.33184112652867e-06,1.61720746779466e-07,1.53098905818834e-05,859.67230796814,243748.280766049,"DE079L1"
0.000337933501337855,281521.606465715,6.67298505650305e-07,1.42072900349128e-06,2.19603944214117e-05,5.31712830051075e-05,1.58707594479911e-06,4.576495984159e-07,7.34049485303906e-05,0,281521.606956318,"DE081L1"
0.000156048407047756,46498.1233235706,5.89183693966346e-07,1.9713167942779e-06,8.07001511102245e-06,1.33953054117647e-05,4.49671942178787e-07,5.05766747926906e-07,5.89253092218682e-06,367316.619873047,413814.74338354,"DE082L0"
0.00227928071189513,6757547.6752465,92287.3314313259,1.71425440045202e-05,0.000197451809605352,0.000332570760546813,1.10997859963989e-05,4.27579901467071e-06,0.000243606396010842,11600063.9754534,18449898.9852166,"DE083L1"
0.00240121327039523,2369273.6826658,31330.7318783183,2.22025628242352e-05,0.000248257464130746,0.000396310011496672,1.35274910837053e-05,2.21467160971918e-05,6.14058855941657e-05,7581318.8201189,9981923.23782809,"DE084L1"
0.00129113464592684,251882.655436149,75.7191675551965,8.48749779089824e-06,0.000107469095113723,0.000206382579749122,6.53663714064864e-06,1.64351986305046e-06,0.000108459645522293,13515080.9707642,13767039.347098,"DE504L1"
0.000630043403677949,0.000279537445001428,2.66755627656604e-06,5.34912384585152e-06,3.45639129565797e-05,5.47232068461717e-05,1.87425875931542e-06,4.66427729881209e-07,6.79361057866071e-06,1395433.95996094,1395433.96097696,"DE505L0"
0.000660743152690243,0.000132475183312774,184.564761237784,6.09516343810297e-06,6.39741488120746e-05,9.87121908261408e-05,2.60448069454514e-06,6.7678939366812e-07,5.47026932303447e-06,23558900.9823799,23559085.5481119,"DE507L1"
0.00115026165665999,10655342.9360501,23.2881859712505,9.02163142032109e-06,4.88344814413011e-05,7.63877390213413e-05,2.62920546694866e-06,7.29584225764865e-06,3.5146123108197e-06,3152741.99199677,13808108.2175308,"DE508L0"
0.00125831198395784,0.000308278087840378,9725.67367779616,7.91496966253217e-06,6.35248988320606e-05,0.000101494363273792,3.46286629400537e-06,1.38488299755141e-05,0.000117408892285508,15829.384803772,25555.060355813,"DE510L1"
0.00143965441659882,71607.9640549561,12271.7132606551,9.03373717091698e-06,0.000111135014865186,0.000195839009932636,6.41613928893125e-06,1.69886657161705e-06,5.15818683532131e-05,420514.514923096,504394.194054066,"DE513L1"
0.000912679017653351,4.53483989699965e-05,2.31502508561189e-06,5.25793319462991e-06,3.66140555825567e-05,5.54019898707514e-05,1.93482984646963e-06,3.14271502484947e-07,4.64670386668203e-07,537131.34765625,537131.34871658,"DE516L0"
0.00141563675641609,801204.575288687,52020.1362552004,1.51968591062857e-05,0.000114995380867146,0.000200761737911685,6.60199585523032e-06,25279.5543693701,0.000163140033596472,6661259.05537605,7539763.32320564,"DE517L1"
0.00155648130218539,2902097.41232293,88052.6725677623,8.20226658351819e-06,7.31861067535e-05,0.000145115042790404,4.53997465822345e-06,2.62705716612432e-06,0.000100709317347664,4823869.17668581,7814019.26346736,"DE520L1"
0.00128433388657339,1195595.76064214,2.93869097185105e-06,9.99147571189435e-06,0.000125777837243633,0.000218373558662265,7.19755362974065e-06,1.07048430417287e-06,3.75348766385179e-05,7065768.58520508,8261364.34753443,"DE522L1"
0.000683042162256779,1089768.40238426,4.38201012714314e-06,8.78160272658888e-06,5.29169066886557e-05,9.98223390639638e-05,3.18313654569595e-06,6.08945514360957e-07,6.38276250966048e-05,0,1089768.40330082,"DE523L1"
0.000651065464417474,740483.673273833,1.00830126704155e-06,4.44969747278042e-06,8.35475682862648e-05,0.000166981066231398,5.20994597129897e-06,2.51839444405448e-06,0.000162801167469878,753091.339111328,1493575.01346274,"DE524L2"
0.000571212180300109,30939.3866988907,1.09492063760191e-06,4.46787895946203e-06,2.77923075937838e-05,4.30213828825466e-05,1.4876935023548e-06,6.43166648988568e-06,6.57182021614e-05,0,30939.387420117,"DE527L1"
0.000844212589889981,0.00032097722479655,1.51397705152691e-06,7.81826159769548e-06,6.83921198454777e-05,0.000114319070465205,3.82671631155799e-06,9.15983022775364e-07,6.15538089089541e-05,4426257.38525391,4426257.38667744,"DE529L1"
0.000373076583327914,7.66315125140526e-05,8.71473762945052e-07,2.26434218283163e-06,1.90769130509888e-05,3.38582486561489e-05,1.10590683366583e-06,1.03251534167188e-07,4.50751777815114e-07,0,0.000507438983640529,"DE530L0"
0.0006651376931446,1768992.92016012,12373.8222481607,5.57963805813657e-06,8.7469096378889e-05,0.000144964485664176,4.87100479168358e-06,5.72302611273341e-07,9.8483361318498e-05,705399.804353714,2486766.54776908,"DE532L1"
0.000472398955446429,706092.590363418,7.03671773480764e-07,2.28589195554012e-06,3.58643913143941e-05,6.9959678169508e-05,2.20246075478998e-06,1.83735115772028e-07,1.59890376713747e-05,291638.305664062,997730.896627068,"DE533L1"
0.000675088433972279,627484.192106198,1.71284884859751e-06,4.52633368470696e-06,8.39434168927356e-05,0.000142431975646456,4.7396401143316e-06,1555.2275186672,0.000151526744028216,3051844.84863281,3680884.26932165,"DE534L1"
0.000392409295850785,0.000105158871321724,7.77993521695616e-07,2.43619283413535e-06,2.4298618351128e-05,4.04475504836316e-05,1.35634211542425e-06,2.57814964879253e-07,5.38631630497377e-05,0,0.000621005842493141,"DE535L1"
0.00040914598016268,1281068.96979925,5.72137932001874e-07,2.47231770639396e-06,2.41554714856189e-05,4.02852787883103e-05,1.34954996767792e-06,8.50938417087466e-08,3.29234920256509e-05,0,1281068.97031024,"DE537L1"
0.000458974784551514,0.000350485621946842,3.45123643399885e-06,5.74405292144556e-06,2.56938136315612e-05,4.04901930306264e-05,1.31535403593696e-06,1.3625935021379e-06,4.04128334181089e-05,43579625.4882812,43579625.4892092,"DE539L1"
0.000799005945243542,242887.252990116,1.19794122399631e-06,3.63761436115084e-06,6.19214159628279e-05,0.000115971803096404,3.70012293998622e-06,5.39515083331648e-07,1.23550250338575e-05,0,242887.253988446,"DE540L2"
0.000608744579192605,2019362.4326822,975.493865083595,5.10910607023169e-06,6.82413317310612e-05,0.000109306451594226,3.72644363823505e-06,1.37432983817896e-06,7.59591675403033e-05,1587.70157396793,2021925.62899371,"DE542L1"
0.000903993204126596,0.000209501132685409,2.08730229137028e-06,4.1024850487765e-06,4.41905322039887e-05,7.18668011798033e-05,2.43356369405208e-06,4.10988266856538e-07,5.04223580333942e-05,0,0.00128900836753025,"DE544L1"
0.00177934920030098,0.000234586843538172,5.6115847126394e-06,1.27321643167769e-05,0.000110544888861242,0.00018425700041777,6.17341043421867e-06,1.21754250041392e-06,1.43037832801645e-06,793699.21875,793699.221085903,"DE546L0"
0.000148995353818626,0.000122278852128369,4.98904648387289e-07,1.76561755443709e-06,2.97461164231166e-05,5.6160052157089e-05,1.6788284976744e-06,1.53916280521777e-07,3.53895791777102e-05,1960252.44140625,1960252.44180292,"DE547L2"
0.00432879905312299,14260.9234825146,46052.9017448547,5.62811363701222e-05,0.000673053736261512,0.00131718947206098,1.18607927927933e-05,183226.318372657,5.05993579942364e-05,7765220.09277344,8008760.24281125,"DK001L2"
0.00124862718871435,0.000350427508282228,2.88299496032014e-09,1.14767091814299e-05,0.000163491978708628,0.000314011660783749,2.82376656440018e-06,1.7372748109888e-05,0.000137460390496277,2976954.77294922,2976954.77519491,"DK002L1"
0.000824167824052077,342889.007791472,4877.46953964495,8.02987941374027e-06,9.74673561237973e-05,0.000181602033676469,1.62944695442481e-06,5.03392764473511e-06,0.000125107027466794,1993444.73361969,2341211.21219384,"DK003L1"
0.000857345100128164,1684556.8850224,1.85913686870346e-09,7.75276999842453e-06,0.000112162007319222,0.000216867168330488,1.95109253600384e-06,7.65166461696392e-06,0.000208370512347467,1604581.29882812,3289138.18526262,"DK004L1"
0.000819034911576124,108.64753591866,654250,0,0.000112288635121297,0.000184284796173179,6.78581541390836e-08,1.63105228822094e-05,5.80677710589488e-05,594749.771118164,1249108.41984414,"EE001L1"
0.000293846045234988,7.72027213859217e-06,0,0,2.40445539343111e-05,3.69482790887376e-05,1.35953877591383e-08,6.91887039496039e-07,6.85340138859282e-05,202909.408569336,202909.409001135,"EE002L1"
5.58460295663893e-05,3.15260836186715e-05,266458.190917969,0,2.90255943802623e-06,3.07941145456445e-06,8.66195787685738e-08,1.94777746015395e-06,1.11075428978831e-07,3165084.54585075,3431542.73686422,"EE003L0"
0.0080217458670691,1803110.3763979,2.58489382238958e-08,5.77113760916385e-06,0.00215070064394275,0.00129959357814411,4.37953609912035e-05,605583.030722651,4.32296638638385e-05,3928620.16296387,6337313.58164928,"EL001L1"
0.000755377025613816,1171767.70081755,7.37467838677324e-09,1.84414537363819e-06,0.000248414121033596,0.00015466467838646,5.10502503383545e-06,4.1822006315716e-07,7.7726060619587e-05,359496.826171875,1531264.52823298,"EL002L1"
7.04005729549781e-05,603050.048840759,1.55244439850599e-10,3.752773420908e-08,1.4426545242693e-05,9.7111047861725e-06,3.02523343692052e-07,1.02036713835516e-07,1.3375866214036e-05,0,603050.048949115,"EL003L1"
3.81795172358767e-05,8.48637572649531e-06,9.13940805782613e-11,2.51513036429618e-08,5.05325787225792e-06,3.06679526473333e-06,1.03139321542878e-07,2.97329000003145e-09,5.30451295534359e-05,3423396.24023438,3423396.24034234,"EL004L1"
7.44338488790631e-05,4.5251886156278e-05,6.35208715994081e-10,1.34114252592302e-07,5.65039094594619e-05,5.08616966087488e-05,1.29568230824979e-06,5.38762758151066e-07,0.000190927694568405,0,0.000419948230199666,"EL005L1"
4.91915357787697e-05,1.54519960687081e-05,1.88610627696341e-10,4.5795501737941e-08,1.10977802603055e-05,7.05335391414664e-06,2.29203862486805e-07,3.00445515769845e-08,1.17152274994696e-05,0,9.48151260478289e-05,"EL006L1"
6.59667168109653e-05,3.68596154905356e-05,4.49739204613794e-10,1.09241843584403e-07,1.99795312681234e-05,1.22608486480193e-05,4.08270584350838e-07,1.31113286867086e-08,1.91170332799967e-05,0,0.000154714818993467,"EL007L1"
1.68001897671299e-05,3.98608149504258e-06,4833.65964889531,1.18136594240138e-08,4.70036876052695e-06,3.14263444428772e-06,9.83170644159462e-08,1.07728183370228e-07,7.97975315338528e-06,45397.0985412598,50230.758226982,"EL008L1"
2.09398249190499e-05,3.12245779620214e-06,3.84519306674195e-11,9.25411384996828e-09,5.06982576825918e-06,2.94475801395863e-06,1.02145330704804e-07,8.91168735500101e-07,1.46254289011596e-05,0,4.7704902030615e-05,"EL009L1"
0.00737228292540271,1883747.45511012,3.01919340103148e-08,0.000108686088128135,0.00120489035674939,0.00522207484417396,6.98871708786997e-05,847073.363434262,0.000767272905172415,1540107.49816895,4270928.33145845,"ES001L2"
0.00536545297157096,944510.469832174,2.27573842915046e-08,8.41734768180212e-05,0.000739452535893995,0.00317130279298555,4.24276851224977e-05,561654.209146162,7.63562088744126e-05,167460.327148438,1673625.01560596,"ES002L2"
0.00144450346793116,0.000971512423258991,8.70063579696476e-09,2.69063743129475e-05,0.000266966576281755,0.00115105626846169,1.54004440447507e-05,56073.5244790974,0.000115404886056345,0,56073.5284708565,"ES003L2"
0.000989250705903805,576429.199828016,6.31355055824983e-09,1.79382221739545e-05,0.000156073853447721,0.000674113558417588,9.02250043536226e-06,53393.4021012786,0.000901592191548495,0,629822.604677291,"ES004L2"
0.000222680766306634,1597193.51243416,1.93533153895681e-09,6.57015763644057e-06,6.63467924179331e-05,0.000319312060520268,4.29284632718755e-06,5740.71884177371,0.000411235545849772,0,1602934.23230638,"ES005L2"
0.000326467870855485,264601.837220857,8.87970312213778e-10,3.38095878407003e-06,6.69994269086595e-05,0.000281438906718945,3.75983037609877e-06,275264.343263795,0.000143514065749768,0,539866.181310214,"ES006L2"
0.000553037821056541,0.000293321548789499,1.68761622645247e-09,6.36526595809098e-06,5.98968307032955e-05,0.000257898898708758,3.44953166894516e-06,10321.7630386977,0.000158062066195168,162845.275878906,173167.040249638,"ES007L2"
0.00014119953203667,0.000236594834222489,1.02497902559785e-09,3.89054645246836e-06,3.82960670655734e-05,0.000175274282607915,2.35108266880808e-06,5087.41521853085,0.0002282265917199,374478.210449219,379565.626493584,"ES009L2"
0.000422263890835321,123966.995305672,8.14654468094355e-10,3.26182049728587e-06,2.24432941447873e-05,9.76403194309237e-05,1.30807553059378e-06,456135.437013984,0.000276773708396513,3850927.99377441,4431030.42691776,"ES010L2"
0.000154628385571481,135043.258670799,3.88655627744773e-10,7.74080682717929e-07,2.12360060749314e-05,9.00732805014662e-05,1.20331436993152e-06,32005.0621033526,7.05737567122978e-05,0,167048.321112641,"ES011L2"
6.13018173967975e-05,675544.067488087,1.47258931917825e-09,2.02447569322372e-06,3.55553968212481e-05,0.00016269012866586,2.18282387256952e-06,2393.4962755237,0.000140108874707788,725221.862792969,1403159.42696044,"ES012L2"
0.000349002088206798,4661921.47844612,1.21931240044645e-09,4.1746407561855e-06,3.75158637824633e-05,0.000168475778035556,2.25885481620433e-06,1.14500308450314e-07,1.74783714291287e-05,6783634.13238525,11445555.6114104,"ES013L2"
9.78679315988319e-05,858742.98885565,8.7978590391048e-10,2.5282424425044e-06,1.71869844224118e-05,8.57568595460749e-05,1.15507308548364e-06,7406.10933313118,0.000125417997512369,2782214.84375,3648363.9422687,"ES014L2"
0.000224716039992873,917561.401459905,6.48095164867317e-10,1.73336106174713e-06,2.66833865142182e-05,0.000116929814907574,1.56467996789746e-06,6148.48709215589,2.79241255381492e-05,2202037.29248047,3125747.18143208,"ES015L2"
4.48637659411933e-05,451420.440697846,1.54775598090426e-10,4.04304358591477e-07,1.19209617452373e-05,5.54973459961316e-05,7.44691871494268e-07,9.17717366604397e-09,0.000164151904481432,193172.729492188,644593.170467626,"ES016L2"
8.83798179114396e-05,5.17916011032876e-06,4.44394604263493e-10,1.12261155609645e-06,1.36430912720152e-05,5.98232486675402e-05,8.02119609795342e-07,977.624177958622,0.000304573886581095,0,977.624651483002,"ES017L2"
2.86709411491089e-05,2.9184637998815e-05,5.46237800125325e-10,5.27840028019445e-07,5.68963299991422e-06,3.10860200932839e-05,4.20014775808485e-07,6.17565398911566e-09,9.71725326757133e-05,216907.272338867,216907.272531626,"ES018L2"
0.00073508849157489,1641216.08773078,2.57525140665717e-09,9.63679888228196e-06,8.55140481708813e-05,0.000377875147555687,5.06249850339608e-06,65540.7485973709,1.09594970480898e-05,2583894.42443848,4290651.26199077,"ES019L2"
0.000272299238334144,378498.687778775,2.40800374215307e-10,1.02933631791961e-06,2.18441503687641e-05,9.65110139115115e-05,1.29242428354591e-06,52.0942994308472,0.000480537739513639,566332.336425781,944883.119377501,"ES020L2"
0.000320210046466166,468782.77607697,1.12055910085354e-09,4.20070473626635e-06,4.38878356057333e-05,0.000186541191850992,2.49346005347655e-06,190058.578491827,1.22412144159265e-05,0,658841.355138372,"ES021L2"
0.000538060379529061,0.000110986335115359,2.24909187278891e-08,2.13995521406951e-06,4.09575639585216e-05,0.000170189863041908,2.255714976182e-06,19845.5238351463,3.47483618649293e-05,0,19845.524734507,"ES022L2"
9.74537074178907e-05,4286696.83845067,3.23452412644872e-10,9.67943595135451e-07,1.51495114276176e-05,6.42640919826893e-05,8.58607611651542e-07,1.86883430365131e-07,1.07753709743981e-05,4257224.81536865,8543921.65400898,"ES023L2"
0.000262273173778742,347242.279153015,3.7001271291316e-10,1.30309326379696e-06,1.93147995493576e-05,7.96951765140615e-05,1.06292491298172e-06,13000.0410080122,3.8174224560616e-05,2159674.37744141,2519916.69800426,"ES026L2"
5.40197335431244e-05,3881747.6654563,1.6235639808286e-10,6.29730176624686e-07,1.03805939409877e-05,4.87775251877855e-05,6.54632229612437e-07,19719.1124100379,1.90276308658852e-05,3260150.32196045,7161617.09996028,"ES028L1"
5.23995567405094e-05,9.83905144857911e-07,9.72714470193759e-11,4.02713950118576e-07,3.44880019377894e-06,1.61389049171175e-05,2.16713815109519e-07,6.63878582776766e-09,3.27826708726268e-05,81752.2811889648,81752.2812953448,"ES031L0"
1.74938713281073e-05,2.0068385071792e-05,2.50759517814447e-11,9.35300956963429e-08,2.51822712411375e-06,1.0563000995157e-05,1.40966837961182e-07,25769.895553642,2.20511006660375e-06,288110.870361328,313880.765968053,"ES033L0"
1.42593142916144e-05,8.21115404836537e-06,4.7413752779893e-11,1.46891696547548e-07,3.52568518102359e-06,1.55142542942105e-05,2.07649014009205e-07,5.78396159321419e-09,1.67583643511372e-05,0,5.86291442522538e-05,"ES034L0"
3.24122418557393e-05,1.52620856230801e-06,4.29195652190967e-11,1.8247130526396e-07,3.04485603397353e-06,1.2876402319395e-05,1.72132843677571e-07,2.9743192284104e-08,1.28853791503923e-06,0,5.1532636947246e-05,"ES035L0"
0.000107771028184933,1.25365600765065e-05,1.90851717622797e-10,7.75618223727154e-07,9.68907088155085e-06,4.04201920337077e-05,5.39766911722417e-07,4.09846315956378e-09,1.19713511699733e-05,0,0.000183707876796998,"ES037L0"
1.11549298955835e-05,4502957.0312872,1.54468463088602e-10,2.2631271768441e-07,1.07312600949525e-06,4.52494637202469e-06,6.04504193013264e-08,7.53090150953066e-08,1.73676588925307e-08,1103377.07519531,5606334.10649964,"ES039L0"
4.27148949978112e-06,0,8.89259663792022e-12,3.92032599112258e-08,7.18312663907164e-07,2.98988709485082e-06,3.9885624052952e-08,7.10031471331819e-10,3.43432162111957e-05,0,4.24027132777669e-05,"ES040L0"
1.00338590288025e-05,510478.210503032,2.40918311221811e-10,1.79747502080395e-07,1.06403631324153e-06,5.13666819008159e-06,6.90495205975315e-08,1.08043240695278e-08,1.713527477353e-05,0,510478.210536662,"ES041L0"
9.08729834757718e-05,123113.166818472,1.92811518250395e-10,5.9803007608928e-07,6.20301272629895e-06,2.65680116361827e-05,3.55502699354209e-07,1.48857242938255e-07,5.10001440709971e-07,0,123113.166943728,"ES043L0"
6.76540317491939e-05,388556.304940703,2.17861705867079e-10,3.92644896874935e-07,4.25299941314919e-06,1.81416870918133e-05,2.42595780134336e-07,2.73995946455585e-07,2.84638003640071e-06,0,388556.305034508,"ES044L0"
2.13519398785042e-05,2.80306652021556e-06,2.43936330927241e-11,9.1823645502519e-08,2.37832078401994e-06,9.73562977457654e-06,1.29834157124422e-07,3.16272353358821e-08,5.46600613751148e-06,0,4.19882725264236e-05,"ES046L0"
9.887418724909e-06,1.02712653451964e-05,3.05675255941767e-11,1.16304397517714e-07,4.90209498210667e-06,2.35357342694836e-05,3.15998701494721e-07,9.94511297023713e-09,5.15246000901918e-05,0,0.000100563392191396,"ES048L0"
2.66489455502672e-05,9.80287342619568e-06,4.26095238171193e-11,3.60663127184704e-07,2.92933352574742e-06,1.37725485668816e-05,1.84950469978191e-07,1.22473573166762e-08,2.12160711785328e-06,0,5.58332117509486e-05,"ES050L0"
3.15794941111716e-05,2.2203686597666e-06,3.0670226919347e-11,1.19931831309678e-07,2.65768894506751e-06,1.21298300209872e-05,1.62633310741863e-07,3.43528106269337e-08,5.83663009222574e-05,0,0.000107270631282156,"ES053L0"
2.64472192409992e-06,1.72191344516293e-06,1.58353143140763e-11,6.12560605538215e-08,2.9340191734506e-07,1.21526304991404e-06,1.62225541702234e-08,2.93102590131654e-08,4.83571934014812e-07,0,6.46567697958829e-06,"ES054L0"
0,0,0,0,0,0,0,5088.77515799005,0,2122922.11914062,2128010.89429861,"ES055L0"
1.46286723810976e-05,8.56554545694554e-06,4.53331484928042e-11,1.69536647097906e-07,1.09227874221942e-06,5.12474253001766e-06,6.88489104950942e-08,2.07397005532668e-09,2.56829947230142e-06,0,3.22200434433784e-05,"ES057L0"
7.29559442242192e-06,1.27384779807782e-06,1.22990804780538e-11,5.97605186280478e-08,6.79888944216155e-07,3.12356411162661e-06,4.19145369479499e-08,1.20203461137362e-09,2.6233483912735e-05,0,3.87092685783454e-05,"ES059L0"
1.1168996283395e-05,0,1.24515896242488e-11,5.30690773443976e-08,6.47877446136036e-07,2.82804002438297e-06,3.78945442733314e-08,0,1.92848601671125e-09,0,1.4737818313138e-05,"ES065L0"
4.97372710385306e-06,5.8440428603139e-09,2.30399583664107e-11,8.64318931000186e-08,5.44149361539277e-07,2.47331506483302e-06,3.39104804077359e-08,6561.45286560547,4.37999055580095e-08,0,6561.45287376667,"ES070L0"
2.18557856101337e-05,8.7284893895978e-06,2.67153503349737e-11,9.9932294644195e-08,1.60281298216408e-06,7.64726012375538e-06,1.02713836649384e-07,7.1738106787963e-09,2.03058936722525e-06,0,4.20747841301989e-05,"ES073L0"
0.000384594998510519,5.47464336529344e-05,1.05731066499304e-09,3.96831398255782e-06,3.4466574287496e-05,0.000147857867396441,1.97839520430638e-06,11858.5329056712,0.000143645779741912,1813054.56542969,1824913.09910662,"ES501L1"
0.00013359519855172,2.21315458702465e-05,2.49180164716706e-10,9.43610966724499e-07,1.3067852768124e-05,5.49572952168211e-05,7.3426809186671e-07,190058.57849129,3.45630514588576e-05,0,190058.578751283,"ES505L1"
8.97983482469589e-05,0.000108182525861145,5.20824309283528e-10,1.96433971991019e-06,1.90348718931292e-05,8.03411157131052e-05,1.07384997101868e-06,10321.7630414279,3.88417821081048e-05,1662869.96459961,1673191.72798027,"ES506L1"
9.79707915760021e-05,334398.376539291,5.17452613789849e-10,1.96214326079651e-06,1.67171223105234e-05,7.12137999346179e-05,9.51991335814141e-07,18691.8716431407,0.000299451872691343,210973.6328125,564063.8814832,"ES508L1"
0.000116457368865729,877157.989553296,3.07456717990344e-10,1.14777707042165e-06,1.22277008708119e-05,5.35431038820906e-05,7.16796307880191e-07,6561.45286561949,5.21948693169233e-09,1048275.26855469,1931994.7111577,"ES510L1"
5.31116384611379e-05,399333.465695906,1.04217889287476e-09,3.96276956611535e-06,8.73371421680287e-06,3.75121093133597e-05,5.02053435518818e-07,20274.711609938,2.03172664564773e-07,0,419608.177409871,"ES514L1"
4.08823312931855e-05,193613.876431332,1.86495306695799e-10,5.99354259783765e-07,8.79997723462055e-06,4.42070865782677e-05,5.9500516007687e-07,9.84079728419561e-08,0.000316872567027794,0,193613.876843387,"ES515L1"
7.93266405399711e-05,6.75653065926318e-05,2.50603053990406e-10,1.03506681207294e-06,8.49127870664393e-06,3.85201490800055e-05,5.16761866235565e-07,451.629638683319,7.74372901341902e-05,0,451.629911576063,"ES516L1"
3.39185584694989e-05,2.7442413666999e-05,4.06929918591524e-10,1.32545098452216e-06,7.41376876768385e-06,3.43751575560827e-05,4.61119644841658e-07,6.87810340917511e-08,0.000645053122415231,85048.7442016602,85048.7449517189,"ES519L1"
0.000119345920300152,810231.933704405,5.97794633088714e-10,1.83927650262712e-06,1.91168102413173e-05,8.85385474864758e-05,1.18873802684724e-06,9.54580487138451e-07,3.81488340856829e-05,781288.330078125,1591520.26405166,"ES520L1"
6.18292429321182e-05,1520732.19308893,2.62234836773469e-10,9.85055062085999e-07,9.72041902384032e-06,4.13476666759338e-05,5.52924515883253e-07,3.56385445464389e-06,7.96285211326382e-05,1653867.61474609,3174599.80803265,"ES521L1"
5.97865606969533e-05,334398.376497063,3.54254831190982e-10,1.32757011498996e-06,1.04753661063365e-05,4.42141614950039e-05,5.90969762665291e-07,3.33784513510725e-07,2.50338462507945e-05,0,334398.376638826,"ES522L1"
0.000114107540759886,626515.060504473,2.09156331936745e-10,8.37956097232708e-07,9.50183903008161e-06,4.4328830073998e-05,5.95078962054706e-07,622.751534222258,0.000133165071448806,0,627137.812341232,"ES523L1"
3.31187664838212e-05,3881747.66568832,4.65637473620543e-10,1.778071454846e-06,8.50835054364354e-06,3.83384322526562e-05,5.13797902579891e-07,19719.1124057126,1.21027406736881e-05,3260150.32196045,7161617.10014884,"ES525L1"
3.59641163410248e-05,1.5227694553227e-05,1.30918239565933e-10,5.06099381350783e-07,4.90008216896256e-06,2.15336461459412e-05,2.88288018372669e-07,6.83435445111575e-09,0.000280885429938859,273606.414794922,273606.415154234,"ES527L1"
5.79216073524208e-05,4.08941714102884e-05,1.81237443534247e-10,7.53864638227882e-07,1.2855108436912e-05,6.76323255223172e-05,9.12004046758538e-07,1.07901168522262e-07,0.000242848755805129,291407.318115234,291407.31853916,"ES528L1"
0.00012953288204727,3.22323060446966e-05,1.6715330599682e-10,6.61676157028208e-07,1.0920531819331e-05,4.80103222635486e-05,6.42944096163197e-07,3.79986376768788e-08,2.721814110619e-05,0,0.000249256969325211,"ES529L1"
3.9006414479046e-05,336719.772359968,1.90421066878249e-10,7.15330785813822e-07,4.20935383128093e-06,1.78497440350986e-05,2.38680295970448e-07,6.83147682303473e-07,9.89813674748849e-07,6334246.2310791,6670966.00350276,"ES532L1"
0.000123892318538841,5.02300480723084e-07,1.05542575404811e-10,4.05110528980689e-07,1.13577996680781e-05,4.68605225585031e-05,6.25311530685263e-07,4.4175472741631e-09,5.67264003118909e-06,0,0.00018932052642685,"ES533L1"
0.00252415350708089,344666.659167442,23932.8731894493,1.51719216952615e-05,0.000380709443806463,0.000580740370982683,6.10680431431084e-06,222834.716797898,2.33333492662191e-05,8264145.20263672,8855579.45532172,"FI001L2"
0.000695315288797948,164318.669475582,2611.38946563005,4.27489295109755e-06,9.79072975375715e-05,0.000162324998614569,1.63778188850707e-06,3.91395677407661e-07,9.03251136506583e-06,837711.044311523,1004641.10422362,"FI002L2"
0.00059019372210599,542347.962672339,5864.51016366482,3.43268109363294e-06,8.21033027293978e-05,0.000127548702012233,1.32857347603163e-06,4.78161850236038e-06,2.35563212600784e-05,3158602.05078125,3706814.5244502,"FI003L2"
0.000348403465311756,0.000965134897236083,5744.33726072311,1.82404761156275e-06,3.19361229666762e-05,5.50632768825205e-05,5.44619979866944e-07,2.64728999334148e-06,1.52193425397229e-05,1789299.54528809,1795043.88396958,"FI004L2"
